userid,education,region,hhsz,age,income,child,race,country,domain,date,product,qty,price
13346861,,4.0,3,3.0,5,1,1,0,amazon.com,20070102,"UGLIES (UGLIES TRILOGY, BOOK 1)",1,3.8
13370111,,3.0,4,8.0,7,1,1,0,amazon.com,20070102,UNSTOPPABLE ME!: 10 WAYS TO SOAR THROUGH LIFE CONDITION: NEW,1,10.17
13370111,,3.0,4,8.0,7,1,1,0,amazon.com,20070102,BE TRUE TO YOUR FUTURE (CRISP PROFESSIONAL SERIES) CONDITION: NEW,1,17.95
13370111,,3.0,4,8.0,7,1,1,0,amazon.com,20070102,WHAT DO YOU REALLY WANT FOR YOUR CHILDREN? CONDITION: NEW,1,11.16
13370111,,3.0,4,8.0,7,1,1,0,amazon.com,20070102,UNSTOPPABLE ME!: 10 WAYS TO SOAR THROUGH LIFE CONDITION: NEW,1,10.17
13370111,,3.0,4,8.0,7,1,1,0,amazon.com,20070102,SOUL LESSONS & SOUL PURPOSE  ORACLE CARDS: THE MOST DIRECT PATH TO SPIRITUAL PEACE AND PERSONAL FULFILLMENT CONDITION: NEW,1,15.95
13370111,,3.0,4,8.0,7,1,1,0,amazon.com,20070102,BE TRUE TO YOUR FUTURE (CRISP PROFESSIONAL SERIES) CONDITION: NEW,1,17.95
13370111,,3.0,4,8.0,7,1,1,0,amazon.com,20070102,WHAT DO YOU REALLY WANT FOR YOUR CHILDREN? CONDITION: NEW,1,11.16
13424056,4.0,2.0,4,8.0,5,1,1,0,amazon.com,20070102,THE IRAQ STUDY GROUP REPORT: THE WAY FORWARD - A NEW APPROACH (VINTAGE) CONDITION: NEW,1,8.76
13520856,2.0,2.0,2,3.0,1,0,1,0,barnesandnoble.com,20070102,MARY POPPINS COMES BACK (MARRY POPPINS SERIES) HARDCOVER,1,12.95
13520856,2.0,2.0,2,3.0,1,0,1,0,barnesandnoble.com,20070102,MARY POPPINS OPENS THE DOOR (MARRY POPPINS SERIES) HARDCOVER,1,12.95
13646398,,1.0,4,9.0,3,1,1,0,amazon.com,20070102,A PHOTOGRAPHER'S LIFE: 1990-2005 CONDITION: NEW,1,44.99
13758129,,3.0,4,11.0,5,1,1,0,barnesandnoble.com,20070102,CELEBRATE THE RAIN: COOKING WITH THE FRESH AND ABUNDANT FLAVORS OF THE PACIFIC NORTHWEST HARDCOVER,1,19.43
13758129,,3.0,4,11.0,5,1,1,0,barnesandnoble.com,20070102,TOM DOUGLAS' SEATTLE KITCHEN HARDCOVER,1,20.42
13784980,1.0,2.0,4,11.0,1,1,1,0,amazon.com,20070102,"LATIN AMERICA: CONFLICT AND CREATION, A HISTORICAL READER",1,20.0
13784980,1.0,2.0,4,11.0,1,1,1,0,amazon.com,20070102,TAKING SIDES: CLASHING VIEWS IN CULTURAL ANTHROPOLOGY (TAKING SIDES: CULTURAL ANTHROPOLOGY),1,12.35
13875239,2.0,1.0,1,5.0,6,0,1,1,amazon.com,20070102,"THE PERRICONE WEIGHT-LOSS DIET: A SIMPLE 3-PART PROGRAM TO LOSE THE FAT, THE WRINKLES, AND THE YEARS",1,13.49
13969107,,2.0,2,11.0,4,1,1,0,barnesandnoble.com,20070102,GREATEST GENERATION PAPERBACK,1,13.45
13969107,,2.0,2,11.0,4,1,1,0,barnesandnoble.com,20070102,THE WORST HARD TIME: THE UNTOLD STORY OF THOSE WHO SURVIVED THE GREAT AMERICAN DUST BOWL PAPERBACK,1,13.45
14031569,,1.0,2,4.0,7,0,1,0,amazon.com,20070102,ORGASMS FOR TWO: THE JOY OF PARTNERSEX CONDITION: NEW,1,14.2
14031569,,1.0,2,4.0,7,0,1,0,amazon.com,20070102,BOUNDARIES CONDITION: NEW,1,16.5
14222141,,3.0,2,10.0,1,1,1,0,amazon.com,20070102,INTRODUCTION TO LAW AND THE LEGAL SYSTEM,1,54.95
14316905,,4.0,2,8.0,7,0,1,1,amazon.com,20070102,FOREVER IN BLUE THE FOURTH SUMMER OF THE SISTERHOOD (SISTERHOOD OF TRAVELING PANTS) BOOKS ANN BRASHARES,1,11.39
14360997,,3.0,3,10.0,7,1,1,0,amazon.com,20070102,RUNNING: GETTING STARTED CONDITION: NEW,1,12.74
14360997,,3.0,3,10.0,7,1,1,0,amazon.com,20070102,WALKING: THE COMPLETE BOOK CONDITION: NEW,1,14.0
14442116,,1.0,2,7.0,3,0,1,1,amazon.com,20070102,THE ACCOUNT: ALVAR NUNEZ CABEZA DE VACA'S RELACION (RECOVERING THE US HISPANIC LITERARY HERITAGE),1,3.38
14442116,,1.0,2,7.0,3,0,1,1,amazon.com,20070102,CHRONICLE OF THE NARVAEZ EXPEDITION (PENGUIN CLASSICS) CONDITION: NEW,1,10.2
14521029,,3.0,3,11.0,6,1,1,0,amazon.com,20070102,PRINCESS AI VOL. 1,1,0.52
14521029,,3.0,3,11.0,6,1,1,0,amazon.com,20070102,PRINCESS AI 2: LUMINATION (PRINCESS AI),1,1.65
14521029,,3.0,3,11.0,6,1,1,0,amazon.com,20070102,PRINCESS AI 3: EVOLUTION (PRINCESS AI),1,2.89
14526161,,1.0,4,8.0,5,1,1,0,barnesandnoble.com,20070102,ATLAS OF NOVEL TECTONICS PAPERBACK,1,29.95
14530124,,1.0,1,9.0,5,0,1,0,amazon.com,20070102,AFTER THIS A NOVEL BOOKS ALICE MCDERMOTT,1,16.32
14530124,,1.0,1,9.0,5,0,1,0,amazon.com,20070102,RELIGION (DK EYEWITNESS BOOKS) BOOKS DK PUBLISHING,1,11.67
14530124,,1.0,1,9.0,5,0,1,0,amazon.com,20070102,WE ARE THE ONES WE HAVE BEEN WAITING FOR: LIGHT IN A TIME OF DARKNESS CONDITION: NEW,1,16.29
14530124,,1.0,1,9.0,5,0,1,0,amazon.com,20070102,RELIGION (DK EYEWITNESS BOOKS) CONDITION: NEW,1,11.67
14559596,,4.0,2,10.0,5,1,1,0,barnesandnoble.com,20070102,TODAY'S KITCHEN COOKBOOK HARDCOVER,1,4.5
14559596,,4.0,2,10.0,5,1,1,0,barnesandnoble.com,20070102,"THE ROOSEVELTS AND THE ROYALS: FRANKLIN AND ELEANOR, THE KING AND QUEEN OF ENGLAND, AND THE FRIENDSHIP THAT CHANGED HISTORY HARDCOVER",1,4.5
14559596,,4.0,2,10.0,5,1,1,0,barnesandnoble.com,20070102,WHERE GOD WAS BORN: A JOURNEY BY LAND TO THE ROOTS OF RELIGION HARDCOVER,1,4.5
14559596,,4.0,2,10.0,5,1,1,0,barnesandnoble.com,20070102,BIGGEST BOOK OF DECORATIVE PAINTING (BETTER HOMES & GARDENS SERIES) PAPERBACK,1,4.5
14559596,,4.0,2,10.0,5,1,1,0,barnesandnoble.com,20070102,"SOUPS, SALADS AND STARTERS HARDCOVER",1,7.18
14573280,,1.0,3,11.0,1,1,1,0,amazon.com,20070102,"ADOLESCENT PSYCHOLOGICAL DEVELOPMENT: RATIONALITY, MORALITY, AND IDENTITY",1,14.5
14573280,,1.0,3,11.0,1,1,1,0,amazon.com,20070102,THE CONSTRUCTION OF THE SELF: A DEVELOPMENTAL PERSPECTIVE,1,21.19
14587812,5.0,4.0,2,10.0,6,0,1,0,amazon.com,20070102,FOUNDATION (FOUNDATION NOVELS (PAPERBACK)) CONDITION: NEW,1,7.99
14587812,5.0,4.0,2,10.0,6,0,1,0,amazon.com,20070102,SECOND FOUNDATION (FOUNDATION NOVELS) CONDITION: NEW,1,7.99
14596145,,4.0,2,6.0,7,0,1,0,amazon.com,20070102,CAT GALLERY CALENDAR 2007 (PAGE-A-DAY GALLERY CALENDARS) CONDITION: NEW,1,10.85
14606799,,3.0,4,8.0,4,1,1,0,barnesandnoble.com,20070102,CHURCH ADMINISTRATION - EFFECTIVE LEADERSHIP FOR MINISTRY PAPERBACK,10,199.9
14691794,,2.0,5,9.0,7,1,1,0,amazon.com,20070102,CONDITIONING FOR SOCCER CONDITION: NEW,1,19.95
14691794,,2.0,5,9.0,7,1,1,0,amazon.com,20070102,COMPLETE CONDITIONING FOR SOCCER (COMPLETE CONDITIONING FOR SPORTS SERIES) CONDITION: NEW,1,13.45
14691794,,2.0,5,9.0,7,1,1,0,amazon.com,20070102,THE ULTIMATE GUIDE TO WEIGHT TRAINING FOR SOCCER (ULTIMATE GUIDE TO WEIGHT TRAINING FOR SOCCER) (ULTIMATE GUIDE TO WEIGHT TRAINING FOR SOCCER) CONDITION: NEW,1,12.37
14691794,,2.0,5,9.0,7,1,1,0,amazon.com,20070102,WOMEN'S SOCCER: USING SCIENCE TO IMPROVE SPEED CONDITION: NEW,1,18.95
14705577,,3.0,5,7.0,7,1,1,0,amazon.com,20070102,THE PROPER CARE AND FEEDING OF MARRIAGE CONDITION: NEW,1,17.13
14705577,,3.0,5,7.0,7,1,1,0,amazon.com,20070102,"BODY FOR LIFE FOR WOMEN: 12 WEEKS TO A FIRM, FIT, FABULOUS BODY AT ANY AGE",1,5.0
14807954,,4.0,2,7.0,1,0,1,0,amazon.com,20070102,"KNITTING WITH BEADS: 30 BEAUTIFUL SWEATERS, SCARVES, HATS & GLOVES CONDITION: NEW",1,10.17
14807954,,4.0,2,7.0,1,0,1,0,amazon.com,20070102,THE FIELDS,1,1.05
14807954,,4.0,2,7.0,1,0,1,0,amazon.com,20070102,THE TREES,1,0.42
14825983,,3.0,3,8.0,1,1,1,0,amazon.com,20070102,CHARACTERS AND VIEWPOINT (ELEMENTS OF FICTION WRITING),1,4.37
14825983,,3.0,3,8.0,1,1,1,0,amazon.com,20070102,TREASON,1,4.99
14825983,,3.0,3,8.0,1,1,1,0,amazon.com,20070102,GERONIMO REX,1,0.99
14898473,4.0,1.0,6,11.0,5,1,1,0,barnesandnoble.com,20070102,EAT TO LIVE: THE REVOLUTIONARY FORMULA FOR FAST AND SUSTAINED WEIGHT LOSS PAPERBACK,1,12.1
14898473,4.0,1.0,6,11.0,5,1,1,0,barnesandnoble.com,20070102,PRINCETON REVIEW POCKET PREP FOR THE SAT AND ACT OTHER FORMAT,1,134.1
14960920,,3.0,2,6.0,1,0,1,0,amazon.com,20070102,KINN'S CLINICAL MEDICAL ASSISTANT-APPLIED LEARNING APPROACH CONDITION: NEW,1,56.95
14960920,,3.0,2,6.0,1,0,1,0,amazon.com,20070102,STUDENT STUDY GUIDE TO ACCOMPANY KINN'S THE CLINICAL MEDICAL ASSISTANT: AN APPLIED LEARNING APPROACH CONDITION: NEW,7,181.65
14960920,,3.0,2,6.0,1,0,1,0,amazon.com,20070102,MEDICAL TERMINOLOGY: A SHORT COURSE CONDITION: NEW,14,363.3
15051798,,1.0,3,6.0,6,1,1,1,amazon.com,20070102,SEA CHANGE (JESSE STONE NOVELS),1,1.92
15051798,,1.0,3,6.0,6,1,1,1,amazon.com,20070102,BLUE SCREEN (SUNNY RANDALL NOVELS),1,4.85
15259931,,3.0,3,5.0,4,1,1,0,barnesandnoble.com,20070102,MY HUSBAND HAS A SECRET: FINDING HEALING FOR THE BETRAYAL OF SEXUAL ADDICTION PAPERBACK,1,12.99
15278860,,4.0,6,8.0,7,1,1,0,amazon.com,20070102,"SELECTED SERMONS, PRAYERS, AND DEVOTIONS",1,2.0
15307262,,1.0,3,8.0,5,1,1,0,amazon.com,20070102,THE SOCIAL CONSTRUCTION OF REALITY: A TREATISE IN THE SOCIOLOGY OF KNOWLEDGE,1,5.44
15307262,,1.0,3,8.0,5,1,1,0,amazon.com,20070102,THIS BOOK IS NOT REQUIRED: AN EMOTIONAL SURVIVAL MANUAL FOR STUDENTS,1,16.78
15307262,,1.0,3,8.0,5,1,1,0,amazon.com,20070102,"SEEING OURSELVES: CLASSIC, CONTEMPORARY, AND CROSS-CULTURAL READINGS IN SOCIOLOGY (7TH EDITION)",1,33.95
15361806,,3.0,5,5.0,5,1,1,0,amazon.com,20070102,STUDENT NURSE HANDBOOK: DIFFICULT CONCEPTS MADE EASY (2ND EDITION),1,22.1
15361806,,3.0,5,5.0,5,1,1,0,amazon.com,20070102,"YOUR COLLEGE EXPERIENCE: STRATEGIES FOR SUCCESS, CONCISE MEDIA EDITION (WITH CD-ROM) (FRESHMAN YEAR EXPERIENCE)",1,15.55
15361806,,3.0,5,5.0,5,1,1,0,amazon.com,20070102,THE BASIC PRACTICE OF STATISTICS W/CD-ROM,1,69.85
15361806,,3.0,5,5.0,5,1,1,0,amazon.com,20070102,"AMERICAN GOVERNMENT, NINTH CORE EDITION",1,25.0
15395926,2.0,4.0,4,2.0,1,1,1,0,amazon.com,20070102,GRACELAND: AN INTERACTIVE POP-UP TOUR CONDITION: NEW,1,26.4
15456085,,2.0,5,9.0,4,1,1,0,amazon.com,20070102,PHARMACOLOGY: A NURSING PROCESS APPROACH,1,65.25
15456085,,2.0,5,9.0,4,1,1,0,amazon.com,20070102,"FUNDAMENTALS OF NURSING: CONCEPTS, PROCESS, AND PRACTICE, SEVENTH EDITION",1,60.0
15456085,,2.0,5,9.0,4,1,1,0,amazon.com,20070102,CRITICAL THINKING STUDY GUIDE TO ACCOMPANY MEDICAL-SURGICAL NURSING: CRITICAL THINKING FOR COLLABORATIVE CARE CONDITION: NEW,1,22.95
15456085,,2.0,5,9.0,4,1,1,0,amazon.com,20070102,NURSING DIAGNOSIS HANDBOOK: A GUIDE TO PLANNING CARE CONDITION: NEW,1,39.95
15456085,,2.0,5,9.0,4,1,1,0,amazon.com,20070102,"MEDICAL-SURGICAL NURSING: CRITICAL THINKING FOR COLLABORATIVE CARE, 2-VOLUME SET",1,100.94
15456085,,2.0,5,9.0,4,1,1,0,amazon.com,20070102,A MANUAL OF LABORATORY AND DIAGNOSTIC TESTS,1,31.94
15456085,,2.0,5,9.0,4,1,1,0,amazon.com,20070102,NUTRITION & DIET THERAPY: EVIDENCE-BASED APPLICATIONS CONDITION: NEW,1,51.88
15461534,5.0,4.0,3,7.0,6,1,1,0,amazon.com,20070102,JAVA TESTING AND DESIGN: FROM UNIT TESTING TO AUTOMATED WEB TESTS,1,49.96
15478818,,3.0,4,8.0,4,1,1,0,amazon.com,20070102,MANAGEMENT (8TH EDITION),1,11.99
15487259,,2.0,1,9.0,6,0,1,0,amazon.com,20070102,.NET 2.0 FOR DELPHI PROGRAMMERS CONDITION: NEW,1,45.59
15487259,,2.0,1,9.0,6,0,1,0,amazon.com,20070102,WEB SERVICES DEVELOPMENT WITH DELPHI (WITH CD-ROM) CONDITION: NEW,1,49.95
15495503,,3.0,2,9.0,7,0,1,0,amazon.com,20070102,"CONCRETE AT HOME: INNOVATIVE FORMS AND FINISHES: COUNTERTOPS, FLOORS, WALLS, AND FIREPLACES CONDITION: NEW",1,22.08
15502916,,3.0,2,6.0,1,0,1,0,amazon.com,20070102,QUICK TO MAKE: STYLISH GIFTS TO CRAFT IN A DAY (THREADS ON) CONDITION: NEW,1,11.66
15502916,,3.0,2,6.0,1,0,1,0,amazon.com,20070102,SEWING: TECHNIQUES & PATTERNS CONDITION: NEW,1,16.47
15512093,,1.0,3,8.0,7,1,1,0,amazon.com,20070102,DETOXIFY OR DIE BOOKS SHERRY A. ROGERS,1,22.95
15558902,,3.0,2,10.0,7,0,1,0,amazon.com,20070102,THE GUN SELLER CONDITION: NEW,1,10.2
15660394,4.0,4.0,6,8.0,6,1,1,0,amazon.com,20070102,"HORIZONS: EXPLORING THE UNIVERSE (WITH THESKY CD-ROM, ACEASTRONOMY?, AND VIRTUAL ASTRONOMY LABS)",1,49.4
15660394,4.0,4.0,6,8.0,6,1,1,0,amazon.com,20070102,INTRODUCTION TO ANIMAL BEHAVIOR,1,63.0
15673957,2.0,4.0,3,9.0,4,1,3,0,amazon.com,20070102,A ROOM WITH A VIEW (CLASSIC) CONDITION: NEW,1,5.95
10320198,,2.0,2,5.0,1,1,1,0,amazon.com,20070103,GREASE: A NEW '50'S ROCK'N'ROLL MUSICAL,1,1.99
10730454,,1.0,2,7.0,7,1,1,0,amazon.com,20070103,RACHAEL RAY'S 30-MINUTE GET REAL MEALS: EAT HEALTHY WITHOUT GOING TO EXTREMES CONDITION: NEW,1,13.57
11435661,,3.0,3,5.0,5,0,2,0,amazon.com,20070103,RED RIVER CONDITION: NEW,1,16.49
11435661,,3.0,3,5.0,5,0,2,0,amazon.com,20070103,"NEW STORIES FROM THE SOUTH: THE YEAR'S BEST, 2006 (NEW STORIES FROM THE SOUTH) CONDITION: NEW",1,10.61
11435661,,3.0,3,5.0,5,0,2,0,amazon.com,20070103,FAMOUS WRITERS SCHOOL: A NOVEL,1,9.97
11443031,4.0,1.0,2,11.0,4,1,1,0,amazon.com,20070103,THE SILVER BOUGH BOOKS LISA TUTTLE,1,9.6
11445080,,2.0,2,9.0,5,1,1,0,amazon.com,20070103,CONSTITUTIONAL LAW (UNIVERSITY CASEBOOK SERIES),1,85.2
11502308,,3.0,1,11.0,3,0,1,0,amazon.com,20070103,THE VOW: A NOVEL,2,1.48
11623782,,2.0,2,5.0,5,0,1,0,amazon.com,20070103,HAROLD AND THE PURPLE CRAYON 50TH ANNIVERSARY EDITION (PURPLE CRAYON BOOKS) CONDITION: NEW,1,6.99
12022004,,3.0,2,7.0,7,1,1,0,amazon.com,20070103,MANAGING AND COORDINATING NURSING CARE CONDITION: NEW,1,47.95
12570828,,1.0,6,11.0,6,1,1,0,amazon.com,20070103,THE POET,1,0.49
12570828,,1.0,6,11.0,6,1,1,0,amazon.com,20070103,"THE HARRY BOSCH NOVELS VOLUME 2: THE LAST COYOTE, TRUNK MUSIC, ANGELS FLIGHT",1,5.98
12632762,4.0,2.0,4,7.0,5,1,1,1,amazon.com,20070103,"MICROSOFT OFFICE ACCESS 2003: INTRODUCTORY CONCEPTS AND TECHNIQUES, COURSECARD EDITION (SHELLY CASHMAN SERIES)",1,10.5
12632762,4.0,2.0,4,7.0,5,1,1,1,amazon.com,20070103,THE PRACTICE OF BUSINESS STATISTICS: USING DATA FOR DECISIONS,1,22.5
12634967,,1.0,2,6.0,6,0,1,1,barnesandnoble.com,20070103,2007 HARRY POTTER MOVIE WALL CALENDAR WALL CALENDAR,1,6.29
12634967,,1.0,2,6.0,6,0,1,1,barnesandnoble.com,20070103,THE MAN-EATERS OF TSAVO PAPERBACK,1,8.99
12634967,,1.0,2,6.0,6,0,1,1,barnesandnoble.com,20070103,NEHRU: A TRYST WITH DESTINY HARDCOVER,1,1.8
12634967,,1.0,2,6.0,6,0,1,1,barnesandnoble.com,20070103,NEHRU: A POLITICAL LIFE PAPERBACK,1,1.8
12634967,,1.0,2,6.0,6,0,1,1,barnesandnoble.com,20070103,FOLK TALES AND FAIRY STORIES FROM INDIA PAPERBACK,1,5.35
12658190,,1.0,3,11.0,7,1,1,0,amazon.com,20070103,THE 3-HOUR DIET (TM): LOSE UP TO 10 POUNDS IN JUST 2 WEEKS BY EATING EVERY 3 HOURS! CONDITION: NEW,1,10.61
12658190,,1.0,3,11.0,7,1,1,0,amazon.com,20070103,THE 3-HOUR DIET ON THE GO (COLLINS GEM) CONDITION: NEW,1,7.95
12658190,,1.0,3,11.0,7,1,1,0,amazon.com,20070103,"ISAAC'S STORM: A MAN, A TIME, AND THE DEADLIEST HURRICANE IN HISTORY",1,7.0
12718243,,3.0,2,10.0,1,0,1,0,amazon.com,20070103,WORKPLACE COMMUNICATIONS: THE BASICS (3RD EDITION),1,37.95
12718243,,3.0,2,10.0,1,0,1,0,amazon.com,20070103,PHARMACEUTICAL CALCULATIONS,1,42.33
12718243,,3.0,2,10.0,1,0,1,0,amazon.com,20070103,MICROSOFT OFFICE 2003 (MARQUEE SERIES),1,20.5
12842811,,3.0,2,6.0,3,0,1,1,barnesandnoble.com,20070103,LETHAL JUSTICE MASS MARKET PAPERBACK,1,6.29
12889073,4.0,2.0,3,6.0,4,1,1,0,amazon.com,20070103,STRETCHING CONDITION: NEW,1,14.37
12947897,,3.0,3,9.0,6,1,1,0,amazon.com,20070103,THE SOUTH BEACH HEART PROGRAM,1,15.0
12951830,4.0,3.0,3,8.0,7,1,1,0,amazon.com,20070103,PROFESSIONAL SQL SERVER 2005 INTEGRATION SERVICES (PROGRAMMER TO PROGRAMMER),1,27.74
12982854,,3.0,3,3.0,7,1,1,0,amazon.com,20070103,THE HUMAN BRAIN: AN INTRODUCTION TO ITS FUNCTIONAL ANATOMY,1,61.3
13133797,,1.0,2,3.0,1,0,1,0,amazon.com,20070103,STAYING WELL WITH GUIDED IMAGERY,1,5.49
13133797,,1.0,2,3.0,1,0,1,0,amazon.com,20070103,"GUIDED MEDITATIONS, EXPLORATIONS AND HEALINGS CONDITION: NEW",1,10.61
13133797,,1.0,2,3.0,1,0,1,0,amazon.com,20070103,30 SCRIPTS FOR RELAXATION IMAGERY & INNER HEALING CONDITION: NEW,1,19.77
13137513,2.0,2.0,6,7.0,7,1,1,1,amazon.com,20070103,GREEN RIDER #3 BOOKS KRISTEN BRITAIN,1,17.13
13386091,2.0,4.0,6,10.0,6,1,1,0,barnesandnoble.com,20070103,PROPER CARE AND FEEDING OF MARRIAGE HARDCOVER,1,12.97
13403362,,3.0,3,5.0,5,1,1,1,amazon.com,20070103,CHARLIE TROTTER COOKS AT HOME CONDITION: NEW,2,49.7
13403362,,3.0,3,5.0,5,1,1,1,amazon.com,20070103,LESSONS IN SERVICE FROM CHARLIE TROTTER CONDITION: NEW,1,16.47
13431105,2.0,3.0,6,8.0,7,1,1,0,amazon.com,20070103,THE ELECTRIC KOOL-AID ACID TEST,1,8.51
13444479,,3.0,3,7.0,5,1,2,0,amazon.com,20070103,THE NEW POLITICS OF OLD AGE POLICY,1,39.95
13444479,,3.0,3,7.0,5,1,2,0,amazon.com,20070103,MOSBY'S COMPLEMENTARY  & ALTERNATIVE MEDICINE: A RESEARCH-BASED APPROACH,1,52.0
13444479,,3.0,3,7.0,5,1,2,0,amazon.com,20070103,HUMAN DISEASES: A SYSTEMIC APPROACH (6TH EDITION) (HUMAN DISEASES),1,40.0
13492644,4.0,4.0,2,8.0,6,0,1,0,amazon.com,20070103,THE DC COMICS GUIDE TO PENCILLING COMICS BOOKS KLAUS JANSON,1,14.16
13524332,,4.0,2,7.0,5,1,1,0,amazon.com,20070103,NEW WOMEN'S DEVOTIONAL BIBLE,1,12.18
13602443,4.0,2.0,4,9.0,3,1,1,0,barnesandnoble.com,20070103,2007 AUDUBON WALKING AMERICA: A YEAR ON WILDERNESS TRAILS 2007 CALENDAR,1,11.95
13602443,4.0,2.0,4,9.0,3,1,1,0,barnesandnoble.com,20070103,2007 AUDUBON BIRDS PAGE-A-DAY BOX CALENDAR BOX CALENDAR,1,6.47
13602443,4.0,2.0,4,9.0,3,1,1,0,barnesandnoble.com,20070103,2007 AUDUBON NATURE WALL CALENDAR WALL CALENDAR,1,5.97
13691087,,2.0,6,5.0,5,1,1,1,amazon.com,20070103,"BODY CLUTTER: LOVE YOUR BODY, LOVE YOURSELF CONDITION: NEW",1,8.97
13691087,,2.0,6,5.0,5,1,1,1,amazon.com,20070103,F.A. DAVIS'S PRACTICE GUIDE FOR THE RADIOGRAPHY EXAMINATION CONDITION: NEW,1,39.95
13691087,,2.0,6,5.0,5,1,1,1,amazon.com,20070103,RADIOGRAPHY PREP PROGRAM REVIEW & EXAM PREPARATION CONDITION: NEW,1,49.95
13814172,,3.0,3,5.0,7,1,1,0,amazon.com,20070103,IMAGES OF THE PAST,1,64.02
13814172,,3.0,3,5.0,7,1,1,0,amazon.com,20070103,PUBLIC SPEAKING: AN AUDIENCE-CENTERED APPROACH (6TH EDITION) (MYSPEECHLAB SERIES),1,37.99
13816817,2.0,3.0,2,5.0,4,0,1,0,amazon.com,20070103,REACHING FOR THE INVISIBLE GOD BOOKS PHILIP YANCEY,1,10.64
13816817,2.0,3.0,2,5.0,4,0,1,0,amazon.com,20070103,PRAYER DOES IT MAKE ANY DIFFERENCE? BOOKS PHILIP YANCEY,1,14.95
13816817,2.0,3.0,2,5.0,4,0,1,0,amazon.com,20070103,WHAT'S SO AMAZING ABOUT GRACE? BOOKS PHILIP YANCEY,1,10.19
13833726,,3.0,3,4.0,3,1,1,0,amazon.com,20070103,THE BIGGEST LOSER CALORIE COUNTER: THE QUICK AND EASY GUIDE TO THOUSANDS OF FOODS FROM GROCERY STORES AND POPULAR RESTAURANTS--AS SEEN ON NBC'S HIT SHOW!,1,4.74
13833726,,3.0,3,4.0,3,1,1,0,amazon.com,20070103,"THE BIGGEST LOSER COOKBOOK: MORE THAN 125 HEALTHY, DELICIOUS RECIPES ADAPTED FROM NBC'S HIT SHOW",1,11.5
13833726,,3.0,3,4.0,3,1,1,0,amazon.com,20070103,"WINNING BY LOSING: DROP THE WEIGHT, CHANGE YOUR LIFE",1,11.5
13912224,4.0,3.0,4,8.0,5,1,1,0,amazon.com,20070103,"WHEN PEOPLE ARE BIG AND GOD IS SMALL: OVERCOMING PEER PRESSURE, CODEPENDENCY, AND THE FEAR OF MAN (RESOURCES FOR CHANGING LIVES) CONDITION: NEW",1,10.19
13912224,4.0,3.0,4,8.0,5,1,1,0,amazon.com,20070103,NO STONES: WOMEN REDEEMED FROM SEXUAL SHAME CONDITION: NEW,1,11.67
14063717,,1.0,2,10.0,7,0,1,0,amazon.com,20070103,"FUNNY, YOU DON'T LOOK LIKE A GRANDMOTHER CONDITION: NEW",2,18.62
14329414,2.0,3.0,2,9.0,6,0,1,0,amazon.com,20070103,BRS PATHOLOGY (BOARD REVIEW SERIES) CONDITION: NEW,1,33.26
14329414,2.0,3.0,2,9.0,6,0,1,0,amazon.com,20070103,PHARMCARDS: REVIEW CARDS FOR MEDICAL STUDENTS (2ND EDITION),1,30.99
14329414,2.0,3.0,2,9.0,6,0,1,0,amazon.com,20070103,HIGH-YIELDT; CELL AND MOLECULAR BIOLOGY (HIGH-YIELDT; SERIES) CONDITION: NEW,1,24.26
14329414,2.0,3.0,2,9.0,6,0,1,0,amazon.com,20070103,LANGE FLASHCARDS: PATHOLOGY (LANGE FLASH CARDS) CONDITION: NEW,1,29.95
14329414,2.0,3.0,2,9.0,6,0,1,0,amazon.com,20070103,FIRST AID FOR THE USMLE STEP 1: 2007 (FIRST AID FOR THE USMLE STEP 1) CONDITION: NEW,1,44.95
14329414,2.0,3.0,2,9.0,6,0,1,0,amazon.com,20070103,OMT REVIEW 3RD EDITION CONDITION: NEW,1,38.95
14335147,,1.0,4,5.0,5,1,1,0,amazon.com,20070103,"ART HISTORY, VOLUME I (W/CD-ROM)",1,44.7
14335147,,1.0,4,5.0,5,1,1,0,amazon.com,20070103,CRIMINOLOGY: THE CORE (WITH CD-ROM AND INFOTRACR),1,27.8
14335147,,1.0,4,5.0,5,1,1,0,amazon.com,20070103,"MANAGERIAL ACCOUNTING, 11TH EDITION",1,100.89
14380844,,2.0,5,8.0,5,1,1,0,amazon.com,20070103,REDEFINING CHRISTIANITY UNDERSTANDING THE PURPOSE DRIVEN LIFE MOVEMENT BOOKS BOB DEWAAY,1,12.99
14388722,,4.0,5,6.0,5,1,1,0,amazon.com,20070103,THE HALLOWEEN TAROT CONDITION: NEW,1,12.24
14398862,,1.0,4,4.0,1,0,1,0,amazon.com,20070103,THE CHRIST CONSPIRACY: THE GREATEST STORY EVER SOLD CONDITION: NEW,1,11.53
14410967,,2.0,4,7.0,4,1,1,0,amazon.com,20070103,LEAVE IT TO CLAIRE (CLAIRE EVERETT),1,3.9
14410967,,2.0,4,7.0,4,1,1,0,amazon.com,20070103,CLAIRE KNOWS BEST (CLAIRE EVERETT),1,3.89
14411385,1.0,1.0,2,6.0,1,0,1,0,barnesandnoble.com,20070103,THE SCRAMBLED STATES OF AMERICA GAME OTHER FORMAT,1,12.55
14411385,1.0,1.0,2,6.0,1,0,1,0,barnesandnoble.com,20070103,THE KID WHO ONLY HIT HOMERS PAPERBACK,1,4.49
14411385,1.0,1.0,2,6.0,1,0,1,0,barnesandnoble.com,20070103,RETURN OF THE HOME RUN KID PAPERBACK,1,4.49
